,runnerId,age,gender,countryCode,racesCount,Usa citizen
9915,41789941,45,M,CHE,1,0
9916,41805308,51,M,NLD,1,0
9917,41790689,29,W,USA,1,1
9918,41787233,23,W,USA,1,1
9919,41778711,25,W,USA,3,1
9920,41805029,43,M,USA,1,1
9921,41762174,29,W,USA,10,1
9922,41795501,41,M,ESP,1,0
9923,41778652,44,W,USA,1,1
9924,41776329,33,W,USA,13,1
9925,41799753,31,M,DEU,1,0
9926,41772706,30,M,USA,5,1
9927,41796399,39,M,ITA,1,0
9928,41800065,36,M,CHE,2,0
9929,41767150,32,M,USA,25,1
9930,41765327,33,M,FRA,1,0
9931,41773894,43,M,USA,2,1
9932,41750370,49,W,USA,104,1
9933,41758152,37,W,USA,9,1
9934,41796474,43,W,CAN,1,0
9935,41773829,32,M,USA,1,1
9936,41771516,30,W,USA,10,1
9937,41770042,34,M,USA,35,1
9938,41792988,36,W,USA,1,1
9939,41769311,27,W,USA,4,1
9940,41771106,45,M,CAN,15,0
9941,41772824,34,W,USA,2,1
9942,41804048,40,M,DEU,1,0
9943,41772450,26,M,USA,10,1
9944,41787954,33,M,GBR,1,0
9945,41790068,43,W,GBR,1,0
9946,41805215,29,M,USA,1,1
9947,41796765,59,M,ITA,1,0
9948,41752193,39,M,USA,14,1
9949,41759625,30,W,USA,17,1
9950,41800644,39,W,CZE,1,0
9951,41791442,27,M,USA,1,1
9952,41766084,55,M,NOR,2,0
9953,41764056,34,M,VEN,2,0
9954,41805639,39,M,USA,1,1
9955,41796452,21,M,USA,1,1
9956,41779612,41,M,PRY,1,0
9957,41787578,37,M,IRL,2,0
9958,41762228,30,M,USA,39,1
9959,41767740,23,W,USA,4,1
9960,41750857,50,W,PRT,20,0
9961,41759828,37,W,CHE,1,0
9962,41759349,39,M,MEX,1,0
9963,41799393,46,M,CAN,1,0
9964,41798319,49,M,GBR,1,0
9965,41789423,27,W,USA,1,1
9966,41772931,37,M,NLD,1,0
9967,41785789,38,M,USA,12,1
9968,41768693,27,W,USA,3,1
9969,41776458,26,M,USA,11,1
9970,41786278,23,W,USA,6,1
9971,41791043,35,M,USA,1,1
9972,41780075,41,M,USA,1,1
9973,41805755,42,M,USA,2,1
9974,41795131,27,W,USA,1,1
9975,41796856,30,M,USA,1,1
9976,41778425,35,W,USA,2,1
9977,41756719,64,M,CAN,6,0
9978,41801499,40,M,FRA,1,0
9979,41770048,34,M,USA,2,1
9980,41780434,37,W,USA,1,1
9981,41798513,31,M,USA,1,1
9982,41768494,54,W,USA,1,1
9983,41765776,33,M,USA,18,1
9984,41773589,39,M,USA,1,1
9985,41753450,32,W,USA,4,1
9986,41761112,40,M,USA,55,1
9987,41764779,42,M,USA,18,1
9988,41804599,27,W,USA,1,1
9989,41781053,24,M,USA,1,1
9990,41764197,35,M,USA,1,1
9991,41770880,47,M,KAZ,3,0
9992,41797082,50,M,ITA,2,0
9993,41787869,39,M,BEL,1,0
9994,41800534,26,W,NLD,1,0
9995,41773612,25,W,USA,27,1
9996,41782988,34,M,USA,21,1
9997,41758341,50,M,ZAF,2,0
9998,41797227,40,M,ITA,2,0
9999,41764244,48,M,BRA,1,0
10000,41792498,29,W,USA,1,1
10001,41777054,33,M,USA,11,1
10002,41799242,25,M,AUS,1,0
10003,41763604,27,M,USA,20,1
10004,41777676,47,M,IRL,1,0
10005,41792859,25,W,USA,1,1
10006,41780128,47,M,DEU,2,0
10007,41796719,39,M,ITA,2,0
10008,41754622,39,M,USA,4,1
10009,41777766,29,M,USA,12,1
10010,41757655,33,W,USA,17,1
10011,41782117,25,M,USA,4,1
10012,41794065,43,M,USA,1,1
10013,41800128,25,M,ESP,1,0
10014,41773207,46,M,CAN,1,0
10015,41794344,40,M,FRA,1,0
10016,41799633,28,M,DEU,1,0
10017,41786757,28,W,FRA,2,0
10018,41789546,36,M,MEX,1,0
10019,41773100,53,M,USA,1,1
10020,41805249,42,W,ISR,1,0
10021,41799389,29,W,DEU,1,0
10022,41781353,31,W,USA,1,1
10023,41773370,26,W,USA,17,1
10024,41758831,41,W,USA,55,1
10025,41774553,28,M,USA,2,1
10026,41791329,46,M,ITA,1,0
10027,41789465,45,M,USA,1,1
10028,41774768,45,W,USA,33,1
10029,41751021,43,M,USA,136,1
10030,41766888,41,W,CAN,4,0
10031,41779123,44,M,USA,10,1
10032,41780839,32,W,USA,9,1
10033,41781321,52,W,FRA,2,0
10034,41775171,35,M,USA,22,1
10035,41787319,24,W,MEX,1,0
10036,41758449,30,W,USA,14,1
10037,41769406,37,W,USA,20,1
10038,41770587,34,M,USA,48,1
10039,41788615,47,W,USA,1,1
10040,41760394,41,W,URY,2,0
10041,41752981,50,M,USA,89,1
10042,41759768,40,M,PRT,1,0
10043,41774684,45,W,ZAF,4,0
10044,41758117,50,M,USA,47,1
10045,41754977,44,W,USA,75,1
10046,41752600,41,W,USA,2,1
10047,41789914,53,M,CHI,1,0
10048,41773365,26,M,USA,22,1
10049,41784356,27,W,USA,14,1
10050,41803069,39,M,USA,1,1
10051,41805108,47,M,USA,1,1
10052,41791829,36,M,IRL,1,0
10053,41763539,31,W,USA,3,1
10054,41788418,25,W,USA,1,1
10055,41776767,29,W,USA,10,1
10056,41773886,43,M,POL,2,0
10057,41766302,45,M,USA,40,1
10058,41783731,27,M,USA,2,1
10059,41796127,61,M,GBR,1,0
10060,41790124,27,W,USA,1,1
10061,41757124,44,M,NLD,3,0
10062,41761198,26,W,USA,3,1
10063,41781367,30,M,USA,1,1
10064,41760275,36,M,SWE,5,0
10065,41789072,41,M,MEX,1,0
10066,41755124,37,M,USA,23,1
10067,41759247,51,M,USA,29,1
10068,41788786,57,W,USA,1,1
10069,41789867,45,W,BRA,1,0
10070,41791832,54,M,FRA,1,0
10071,41772070,30,W,USA,12,1
10072,41783034,29,M,USA,16,1
10073,41804732,52,W,DEU,1,0
10074,41757877,62,W,USA,5,1
10075,41777891,38,M,USA,6,1
10076,41773491,59,M,USA,2,1
10077,41759484,30,M,USA,12,1
10078,41768344,40,W,USA,2,1
10079,41775256,27,M,USA,4,1
10080,41775934,41,M,GBR,1,0
10081,41753628,50,M,ITA,42,0
10082,41764832,47,M,CRI,1,0
10083,41775217,29,M,USA,15,1
10084,41792328,25,M,USA,1,1
10085,41762066,34,M,USA,29,1
10086,41779083,27,M,USA,16,1
10087,41789367,34,M,HKG,1,0
10088,41792805,28,M,USA,3,1
10089,41798755,40,M,AUS,1,0
10090,41768674,36,W,USA,1,1
10091,41779949,25,W,USA,1,1
10092,41761166,35,W,USA,30,1
10093,41752624,67,M,USA,20,1
10094,41766349,43,M,USA,1,1
10095,41756841,35,W,USA,76,1
10096,41756144,33,W,USA,79,1
10097,41760001,27,W,USA,2,1
10098,41780768,44,M,USA,1,1
10099,41800761,47,M,BEL,1,0
10100,41775151,25,W,USA,3,1
10101,41800188,48,M,BEL,2,0
10102,41752281,49,M,USA,46,1
10103,41800245,27,M,ITA,1,0
10104,41775394,48,M,USA,18,1
10105,41773481,30,M,USA,12,1
10106,41761535,52,M,BRA,2,0
10107,41755197,34,M,USA,46,1
10108,41800483,38,M,ECU,1,0
10109,41778528,28,M,USA,12,1
10110,41802514,25,M,USA,1,1
10111,41757595,42,W,USA,70,1
10112,41789991,38,M,DOM,1,0
10113,41753378,46,W,USA,5,1
10114,41771143,30,M,USA,2,1
10115,41777383,28,W,USA,20,1
10116,41758016,55,M,USA,76,1
10117,41778504,30,W,USA,18,1
10118,41772072,39,M,USA,29,1
10119,41760813,31,W,USA,18,1
10120,41801125,27,W,NLD,1,0
10121,41790471,56,M,DEU,1,0
10122,41766941,32,W,USA,30,1
10123,41798486,22,W,GBR,1,0
10124,41765860,35,M,ITA,2,0
10125,41789080,28,M,MEX,1,0
10126,41777619,28,M,USA,16,1
10127,41804086,44,W,KWT,2,0
10128,41769638,44,M,USA,3,1
10129,41775551,25,W,USA,11,1
10130,41790980,24,W,USA,1,1
10131,41779121,32,M,USA,17,1
10132,41755521,37,M,USA,50,1
10133,41775961,55,M,USA,26,1
10134,41759093,31,M,USA,28,1
10135,41785088,27,M,USA,2,1
10136,41777049,29,M,USA,12,1
10137,41784269,25,W,USA,8,1
10138,41804535,24,M,DEU,1,0
10139,41781858,25,W,USA,3,1
10140,41796469,27,M,USA,1,1
10141,41766851,46,M,USA,33,1
10142,41785456,36,W,USA,1,1
10143,41793420,32,W,USA,2,1
10144,41767247,43,M,USA,1,1
10145,41754544,51,M,USA,148,1
10146,41771346,35,M,USA,13,1
10147,41763907,34,M,USA,46,1
10148,41791556,42,M,FRA,2,0
10149,41781857,33,M,USA,1,1
10150,41762669,37,W,GBR,5,0
10151,41797632,40,M,DEU,1,0
10152,41769090,29,M,USA,19,1
10153,41759011,46,W,USA,12,1
10154,41774749,30,M,USA,12,1
10155,41780458,24,M,USA,2,1
10156,41774791,33,W,USA,19,1
10157,41769120,44,M,GBR,1,0
10158,41791140,36,M,USA,1,1
10159,41778859,49,M,USA,10,1
10160,41781960,27,W,USA,2,1
10161,41805384,34,M,BEL,1,0
10162,41791627,49,M,FRA,2,0
10163,41789116,56,W,POL,1,0
10164,41772087,34,M,USA,21,1
10165,41768959,42,M,DEU,2,0
10166,41798747,24,M,USA,1,1
10167,41772791,52,W,USA,8,1
10168,41770437,28,M,USA,2,1
10169,41783343,52,M,USA,2,1
10170,41758696,53,W,LIE,2,0
10171,41766350,36,M,USA,13,1
10172,41758838,47,M,ESP,7,0
10173,41776065,57,W,USA,4,1
10174,41794498,23,M,USA,1,1
10175,41784607,39,M,USA,1,1
10176,41768157,27,M,USA,1,1
10177,41761422,32,M,FRA,2,0
10178,41761347,43,W,USA,7,1
10179,41764326,33,M,USA,6,1
10180,41797879,41,M,MEX,1,0
10181,41763127,25,W,USA,7,1
10182,41790760,30,W,USA,1,1
10183,41790567,32,M,USA,1,1
10184,41789957,60,M,ITA,1,0
10185,41760573,43,M,IRL,2,0
10186,41788838,25,M,MEX,1,0
10187,41754194,36,W,USA,23,1
10188,41757757,38,M,USA,6,1
10189,41783797,28,M,USA,1,1
10190,41765066,27,M,USA,14,1
10191,41761056,28,W,USA,44,1
10192,41775989,27,W,USA,18,1
10193,41774473,27,W,USA,9,1
10194,41804646,37,W,NOR,1,0
10195,41776396,32,M,USA,18,1
10196,41780866,32,M,USA,1,1
10197,41772958,38,M,USA,30,1
10198,41764961,27,W,USA,18,1
10199,41786439,36,W,GBR,1,0
10200,41751474,36,M,USA,7,1
10201,41759066,48,W,NOR,2,0
10202,41777431,33,W,USA,10,1
10203,41770863,25,W,USA,27,1
10204,41790770,40,W,USA,1,1
10205,41796488,36,M,ITA,1,0
10206,41790241,29,M,ARG,1,0
10207,41785565,29,M,USA,6,1
10208,41797271,58,M,ITA,1,0
10209,41766355,36,W,USA,22,1
10210,41755051,56,W,USA,105,1
10211,41773661,26,M,USA,1,1
10212,41775494,27,M,USA,25,1
10213,41751001,47,M,USA,108,1
10214,41801406,45,M,FRA,1,0
10215,41780071,29,M,USA,1,1
10216,41788702,27,W,USA,1,1
10217,41751237,58,W,USA,87,1
10218,41805623,23,W,USA,1,1
10219,41763967,34,M,USA,42,1
10220,41751322,44,W,USA,12,1
10221,41770501,31,M,USA,1,1
10222,41790615,30,W,ESP,1,0
10223,41790251,32,M,GBR,1,0
10224,41755389,56,M,USA,85,1
10225,41761164,29,M,USA,8,1
10226,41772554,33,M,MEX,33,0
10227,41760068,35,M,USA,11,1
10228,41781711,48,M,USA,1,1
10229,41801969,23,M,USA,1,1
10230,41775271,35,M,GBR,2,0
10231,41770997,22,M,USA,63,1
10232,41783988,35,M,MEX,2,0
10233,41789609,40,M,USA,1,1
10234,41785835,36,M,IRL,1,0
10235,41768592,45,M,NIC,2,0
10236,41798521,26,M,USA,1,1
10237,41751941,55,M,USA,14,1
10238,41783823,27,M,USA,4,1
10239,41757628,37,M,USA,45,1
10240,41775458,38,W,FRA,1,0
10241,41787464,26,M,USA,1,1
10242,41768747,34,M,GBR,1,0
10243,41778189,32,M,USA,18,1
10244,41794753,35,M,USA,1,1
10245,41772004,47,M,USA,21,1
10246,41781978,26,M,USA,2,1
10247,41750711,48,M,USA,110,1
10248,41769794,30,M,USA,3,1
10249,41792229,34,M,FRA,1,0
10250,41754100,50,W,USA,1,1
10251,41759550,36,W,USA,2,1
10252,41803455,65,M,KOR,1,0
10253,41756922,34,M,USA,20,1
10254,41768395,30,M,USA,19,1
10255,41799180,31,W,FRA,2,0
10256,41796034,32,W,GBR,1,0
10257,41764095,43,W,USA,1,1
10258,41769931,30,W,CAN,1,0
10259,41796052,58,M,GBR,1,0
10260,41782818,25,M,USA,1,1
10261,41753937,54,M,AUS,1,0
10262,41785711,29,M,USA,9,1
10263,41787294,36,W,ESP,1,0
10264,41802453,43,W,AUS,1,0
10265,41788233,30,M,USA,1,1
10266,41762414,52,M,USA,1,1
10267,41767975,40,M,USA,30,1
10268,41763411,36,M,USA,31,1
10269,41791544,25,M,FRA,1,0
10270,41791809,27,M,FRA,1,0
10271,41766962,46,W,USA,1,1
10272,41752798,62,M,USA,1,1
10273,41791661,23,W,USA,2,1
10274,41755066,54,W,USA,53,1
10275,41797621,22,M,DEU,1,0
10276,41756941,31,W,USA,57,1
10277,41790763,43,M,MEX,1,0
10278,41774773,26,M,USA,24,1
10279,41774486,25,W,USA,21,1
10280,41777840,25,W,USA,1,1
10281,41757214,41,M,USA,9,1
10282,41751156,52,M,USA,135,1
10283,41792515,56,M,BRA,1,0
10284,41784289,52,W,USA,1,1
10285,41771514,23,W,USA,20,1
10286,41775606,37,M,USA,34,1
10287,41775547,48,W,USA,14,1
10288,41802245,55,M,ESP,1,0
10289,41802993,45,M,CHE,1,0
10290,41767190,28,M,USA,2,1
10291,41790767,39,M,MEX,1,0
10292,41757516,45,M,USA,6,1
10293,41780715,26,M,USA,2,1
10294,41755585,37,M,USA,68,1
10295,41752117,53,W,USA,88,1
10296,41759567,56,W,USA,6,1
10297,41778416,33,M,USA,18,1
10298,41793264,27,M,USA,1,1
10299,41782523,27,M,USA,1,1
10300,41765899,54,M,USA,2,1
10301,41763392,40,M,NLD,2,0
10302,41791432,30,M,USA,1,1
10303,41753086,36,M,USA,4,1
10304,41786103,25,M,USA,2,1
10305,41786160,38,M,USA,1,1
10306,41789140,48,M,ESP,1,0
10307,41754578,64,M,DEU,11,0
10308,41800444,29,M,BEL,1,0
10309,41772876,52,M,USA,20,1
10310,41799864,40,M,FRA,1,0
10311,41797749,47,W,ITA,1,0
10312,41790405,35,M,COL,1,0
10313,41789154,68,M,GBR,1,0
10314,41783752,23,M,USA,1,1
10315,41758002,49,M,CHN,1,0
10316,41774228,27,M,USA,23,1
10317,41794181,42,M,USA,1,1
10318,41754559,42,M,USA,84,1
10319,41756667,41,M,ESP,2,0
10320,41790771,27,W,USA,1,1
10321,41774700,37,M,USA,35,1
10322,41760639,48,M,USA,82,1
10323,41766879,33,M,USA,20,1
10324,41805558,23,W,USA,1,1
10325,41802941,49,M,CHE,1,0
10326,41802934,44,M,ESP,1,0
10327,41784085,33,M,USA,2,1
10328,41770982,22,M,USA,14,1
10329,41772305,61,M,USA,18,1
10330,41805707,32,M,USA,1,1
10331,41783274,33,M,COL,1,0
10332,41780789,42,M,USA,2,1
10333,41787461,37,W,USA,1,1
10334,41760660,46,M,USA,56,1
10335,41775883,34,M,USA,19,1
10336,41778242,40,M,USA,1,1
10337,41765798,43,M,USA,2,1
10338,41799969,41,W,USA,1,1
10339,41789840,37,M,USA,1,1
10340,41800708,49,M,FRA,1,0
10341,41766960,45,M,USA,2,1
10342,41772707,30,M,USA,20,1
10343,41804844,25,W,USA,1,1
10344,41768947,33,W,USA,21,1
10345,41756552,30,W,USA,4,1
10346,41772154,30,M,USA,28,1
10347,41794227,43,M,CYM,1,0
10348,41753294,31,M,USA,14,1
10349,41767456,29,W,USA,27,1
10350,41767690,40,M,USA,40,1
10351,41797039,53,W,ITA,1,0
10352,41790159,48,M,USA,1,1
10353,41773450,34,M,USA,12,1
10354,41804467,41,M,EST,1,0
10355,41770520,38,M,USA,31,1
10356,41783480,31,M,USA,11,1
10357,41801379,36,W,BRA,1,0
10358,41769428,48,M,USA,1,1
10359,41770602,27,M,USA,17,1
10360,41799003,60,W,USA,1,1
10361,41780844,31,W,USA,1,1
10362,41791443,29,W,USA,1,1
10363,41756858,45,W,USA,24,1
10364,41750505,45,M,USA,124,1
10365,41767547,29,M,USA,2,1
10366,41767502,38,M,USA,62,1
10367,41767869,43,M,URY,1,0
10368,41798569,60,M,GBR,1,0
10369,41765028,40,M,USA,2,1
10370,41799098,29,W,USA,1,1
10371,41769380,43,M,USA,36,1
10372,41769141,23,M,USA,2,1
10373,41764177,56,M,USA,2,1
10374,41773142,49,W,USA,1,1
10375,41771875,33,M,USA,12,1
10376,41780510,20,W,USA,1,1
10377,41754871,34,W,USA,169,1
10378,41771917,29,W,USA,23,1
10379,41786265,31,M,USA,1,1
10380,41774589,26,M,USA,12,1
10381,41762673,39,M,USA,45,1
10382,41785952,36,W,USA,10,1
10383,41776256,30,W,USA,2,1
10384,41789001,26,M,USA,1,1
10385,41752172,44,M,USA,163,1
10386,41800136,34,M,USA,1,1
10387,41768808,45,W,ISL,1,0
10388,41763580,46,M,USA,29,1
10389,41765079,27,W,USA,36,1
10390,41769733,40,W,PRT,1,0
10391,41794996,46,W,BRA,1,0
10392,41787104,44,W,CHI,1,0
10393,41773374,28,W,USA,1,1
10394,41785528,24,M,USA,1,1
10395,41770218,30,W,USA,14,1
10396,41766710,54,M,USA,39,1
10397,41773531,44,M,POL,3,0
10398,41771651,36,M,USA,18,1
10399,41757883,52,M,ISR,1,0
10400,41798628,41,M,AUS,1,0
10401,41771770,38,W,USA,2,1
10402,41763467,39,M,DOM,3,0
10403,41777631,26,M,USA,19,1
10404,41758988,42,M,USA,75,1
10405,41763277,28,W,USA,13,1
10406,41781511,53,M,USA,2,1
10407,41766772,27,W,MEX,5,0
10408,41765721,55,M,ITA,1,0
10409,41792197,36,M,USA,1,1
10410,41760812,36,M,USA,38,1
10411,41801976,40,M,GBR,1,0
10412,41758042,39,M,BRA,2,0
10413,41773910,31,M,USA,14,1
10414,41768953,48,M,ESP,9,0
10415,41795485,43,M,USA,1,1
10416,41804754,24,M,NLD,1,0
10417,41773172,30,W,USA,1,1
10418,41801019,39,M,POL,1,0
10419,41780591,35,M,USA,1,1
10420,41759036,76,M,JPN,14,0
10421,41772266,29,W,USA,12,1
10422,41775979,31,W,USA,11,1
10423,41750698,46,W,USA,19,1
10424,41779457,51,W,ITA,2,0
10425,41803293,47,M,DEU,1,0
10426,41783425,44,W,USA,2,1
10427,41769198,56,M,ITA,1,0
10428,41763872,43,M,USA,39,1
10429,41767787,52,W,AUS,1,0
10430,41753659,39,M,USA,2,1
10431,41774925,27,W,USA,11,1
10432,41783021,52,M,USA,7,1
10433,41779251,31,M,USA,35,1
10434,41765560,32,M,USA,28,1
10435,41770348,40,W,USA,45,1
10436,41776617,23,W,USA,10,1
10437,41783708,31,M,NLD,1,0
10438,41771565,28,W,USA,16,1
10439,41763073,45,M,USA,40,1
10440,41796165,28,W,USA,1,1
10441,41758262,54,M,USA,61,1
10442,41776799,32,M,USA,11,1
10443,41796626,50,M,NOR,1,0
10444,41803861,25,W,USA,1,1
10445,41776618,41,M,USA,24,1
10446,41750234,32,M,USA,80,1
10447,41771180,49,M,USA,11,1
10448,41797907,61,M,GBR,1,0
10449,41750460,42,M,USA,106,1
10450,41803575,38,M,CAN,1,0
10451,41770699,27,M,USA,3,1
10452,41803451,67,M,KOR,1,0
10453,41774217,26,M,USA,5,1
10454,41781484,36,M,SWE,8,0
10455,41774733,24,M,USA,21,1
10456,41756618,45,W,USA,12,1
10457,41778677,25,M,USA,19,1
10458,41789327,46,W,POL,1,0
10459,41798201,54,M,ITA,1,0
10460,41770875,40,M,USA,33,1
10461,41763329,33,W,USA,9,1
10462,41790635,34,M,DEU,1,0
10463,41781663,34,M,USA,1,1
10464,41772137,26,W,USA,10,1
10465,41782246,27,W,USA,2,1
10466,41799833,49,M,AUT,2,0
10467,41774497,40,W,USA,17,1
10468,41770449,43,M,USA,6,1
10469,41773282,29,W,USA,14,1
10470,41770494,30,W,USA,1,1
10471,41765269,36,W,BLR,1,0
10472,41772721,38,M,USA,13,1
10473,41768322,50,M,ECU,1,0
10474,41770092,34,M,GBR,1,0
10475,41775113,45,M,USA,14,1
10476,41789744,34,M,BRA,1,0
10477,41782932,28,M,USA,10,1
10478,41758766,42,M,DEU,5,0
10479,41770051,62,M,USA,4,1
10480,41760719,30,M,USA,65,1
10481,41775053,30,W,USA,17,1
10482,41763403,45,M,USA,1,1
10483,41763760,32,W,USA,10,1
10484,41787342,45,W,USA,1,1
10485,41802790,48,M,AUS,1,0
10486,41772115,28,M,USA,12,1
10487,41761297,51,M,ARG,3,0
10488,41757530,35,M,USA,53,1
10489,41759379,44,M,USA,5,1
10490,41778177,24,M,USA,18,1
10491,41771588,26,M,USA,11,1
10492,41756707,46,M,NLD,1,0
10493,41794424,24,M,USA,1,1
10494,41761667,31,W,USA,11,1
10495,41772534,30,W,USA,15,1
10496,41771253,31,M,USA,15,1
10497,41804134,30,M,USA,1,1
10498,41778388,24,W,USA,21,1
10499,41796142,20,W,USA,1,1
10500,41772523,38,M,USA,1,1
10501,41755016,34,M,USA,38,1
10502,41756426,39,M,USA,14,1
10503,41785060,29,M,USA,2,1
10504,41803845,39,M,UKR,1,0
10505,41781687,24,M,USA,1,1
10506,41788511,27,M,USA,1,1
10507,41800605,26,M,ANT,1,0
10508,41795961,31,M,NLD,1,0
10509,41774645,35,M,USA,15,1
10510,41792339,38,M,CHI,1,0
10511,41760671,44,M,NLD,3,0
10512,41776214,25,M,USA,4,1
10513,41757553,50,M,USA,11,1
10514,41752554,49,M,USA,5,1
10515,41757842,47,M,USA,18,1
10516,41776907,28,M,USA,10,1
10517,41761862,38,M,USA,1,1
10518,41792781,46,M,USA,1,1
10519,41774595,25,M,USA,9,1
10520,41762065,42,M,MEX,1,0
10521,41753357,60,W,USA,4,1
10522,41779899,36,M,ITA,1,0
10523,41787649,43,M,CHL,1,0
10524,41769843,47,M,GBR,4,0
10525,41804975,25,W,USA,1,1
10526,41801481,37,M,FRA,1,0
10527,41752989,54,W,PRT,2,0
10528,41786496,35,W,USA,1,1
10529,41771425,31,M,USA,17,1
10530,41789768,24,W,USA,1,1
10531,41804925,55,M,FRA,1,0
10532,41773859,30,M,USA,11,1
10533,41787261,43,M,IND,2,0
10534,41753363,55,M,ESP,1,0
10535,41789760,25,M,USA,1,1
10536,41785115,25,M,USA,1,1
10537,41770968,27,W,USA,15,1
10538,41751452,44,M,USA,36,1
10539,41752947,41,M,USA,11,1
10540,41788309,34,M,DOM,1,0
10541,41758422,45,W,USA,1,1
10542,41772873,31,W,USA,24,1
10543,41804733,32,W,USA,1,1
10544,41770628,50,M,USA,59,1
10545,41759977,27,M,USA,66,1
10546,41753220,41,W,USA,1,1
10547,41775516,46,W,USA,25,1
10548,41780368,36,M,PAK,1,0
10549,41786783,34,W,BRA,1,0
10550,41771055,36,M,USA,11,1
10551,41792580,23,M,FRA,1,0
10552,41774443,32,W,USA,2,1
10553,41786554,49,W,MEX,1,0
10554,41796163,56,M,AUS,1,0
10555,41784103,49,M,SGP,1,0
10556,41757836,50,W,USA,32,1
10557,41783545,33,M,CHE,2,0
10558,41783122,31,W,USA,2,1
10559,41770811,31,M,USA,18,1
10560,41767053,30,M,POL,2,0
10561,41763827,29,M,USA,31,1
10562,41794291,24,M,USA,1,1
10563,41802719,56,M,CHI,1,0
10564,41798708,20,M,GBR,1,0
10565,41772838,24,M,USA,7,1
10566,41751950,48,M,USA,135,1
10567,41801042,22,W,USA,1,1
10568,41786325,24,W,USA,1,1
10569,41803579,59,W,USA,1,1
10570,41781492,29,W,USA,1,1
10571,41756793,32,M,USA,4,1
10572,41763789,48,W,USA,16,1
10573,41777479,36,M,USA,19,1
10574,41763995,28,W,USA,2,1
10575,41767226,44,M,ITA,6,0
10576,41756340,46,M,USA,54,1
10577,41766966,46,W,USA,1,1
10578,41754774,59,M,ITA,2,0
10579,41763648,30,M,USA,1,1
10580,41793851,24,W,USA,1,1
10581,41769377,28,W,USA,9,1
10582,41753205,62,M,USA,1,1
10583,41799944,40,M,NOR,1,0
10584,41752133,38,M,USA,44,1
10585,41796366,28,M,USA,1,1
10586,41782946,27,W,USA,1,1
10587,41770596,44,M,USA,3,1
10588,41791462,43,M,USA,1,1
10589,41789764,25,W,USA,1,1
10590,41778784,25,M,USA,1,1
10591,41802949,39,M,FRA,1,0
10592,41786673,55,W,USA,1,1
10593,41750398,40,M,USA,3,1
10594,41790527,29,M,AUS,1,0
10595,41800542,31,M,BRA,1,0
10596,41790707,24,W,USA,1,1
10597,41788356,36,M,USA,1,1
10598,41796392,40,W,ITA,1,0
10599,41781830,36,M,USA,17,1
10600,41787244,24,W,AUS,1,0
10601,41751833,52,M,USA,84,1
10602,41766347,32,W,USA,12,1
10603,41776870,28,M,USA,10,1
10604,41802296,25,M,USA,1,1
10605,41754724,48,M,CHE,2,0
10606,41762573,33,W,USA,5,1
10607,41774722,23,W,USA,9,1
10608,41792058,24,M,USA,1,1
10609,41750325,46,W,USA,124,1
10610,41789614,26,M,USA,1,1
10611,41767284,61,M,CHN,1,0
10612,41782708,24,W,USA,7,1
10613,41764247,33,W,MEX,1,0
10614,41765576,36,M,USA,24,1
10615,41788903,41,M,USA,1,1
10616,41770975,52,M,USA,9,1
10617,41762338,45,M,USA,1,1
10618,41764170,51,W,USA,4,1
10619,41787664,27,M,USA,1,1
10620,41776681,39,W,USA,2,1
10621,41786155,41,W,DEU,1,0
10622,41772399,33,M,CHE,5,0
10623,41791546,49,M,FRA,1,0
10624,41788926,34,M,KOR,1,0
10625,41770354,42,M,FRA,1,0
10626,41799850,52,M,CAN,1,0
10627,41768122,38,M,USA,23,1
10628,41768620,38,W,USA,1,1
10629,41790373,30,M,DEU,1,0
10630,41802374,52,M,NOR,1,0
10631,41790682,22,W,USA,1,1
10632,41798325,50,M,ITA,1,0
10633,41795959,25,M,DEU,1,0
10634,41750954,50,M,USA,87,1
10635,41770822,28,W,USA,3,1
10636,41765997,48,M,ESP,4,0
10637,41797803,39,M,IRL,2,0
10638,41779207,43,M,USA,2,1
10639,41798981,25,M,USA,1,1
10640,41755670,62,M,USA,189,1
10641,41763870,31,M,USA,1,1
10642,41802693,24,W,USA,1,1
10643,41779542,44,W,MEX,1,0
10644,41805634,22,W,USA,1,1
10645,41794926,44,M,NOR,1,0
10646,41768657,29,M,DEU,6,0
10647,41750846,45,M,USA,189,1
10648,41783489,29,W,USA,1,1
10649,41804570,29,W,DEU,1,0
10650,41766222,29,M,USA,1,1
10651,41779367,57,W,BRA,1,0
10652,41786062,27,M,USA,1,1
10653,41776647,33,W,USA,12,1
10654,41785476,24,W,USA,2,1
10655,41780634,55,W,USA,1,1
10656,41761906,55,M,USA,14,1
10657,41768208,38,W,BRA,1,0
10658,41794570,34,M,USA,1,1
10659,41801284,41,M,CHN,1,0
10660,41789248,40,M,ESP,1,0
10661,41797035,52,M,ITA,2,0
10662,41791952,22,M,FRA,2,0
10663,41782499,28,W,USA,7,1
10664,41756782,34,M,USA,3,1
10665,41804327,20,M,NLD,1,0
10666,41783101,29,W,USA,2,1
10667,41791947,51,M,FRA,2,0
10668,41790586,44,M,MEX,1,0
10669,41770456,30,W,USA,60,1
10670,41798254,32,M,GBR,1,0
10671,41797825,32,M,GBR,1,0
10672,41797202,30,M,ITA,2,0
10673,41797201,25,W,ITA,2,0
10674,41798961,31,M,USA,1,1
10675,41778766,26,M,USA,2,1
10676,41778874,50,W,USA,1,1
